pi_per_n1;pi_per_n2;di_region;di_ejecutivo;di_codigo;di_nombre;producto_elemento;zi_tipo;zi_clase;zi_encargado_cod;zi_encargado_nom;zi_encargado_tipo;zi_encargado_clase;zi_encargado_alt_cod;zi_encargado_alt_nom;zi_codigo;zi_nombre;venta_meta;impactos_meta;volumen_meta
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-sanbui;VENDEDOR D003-sanbui;1290436;46;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D044;Distribuidora D044;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D044-3648;VENDEDOR D044-3648;3380629;24;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D049;Distribuidora D049;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D049-33;VENDEDOR D049-33;4443275;13;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D004;Distribuidora D004;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D004-0092;VENDEDOR D004-0092;10267617;97;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D049;Distribuidora D049;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D049-31;VENDEDOR D049-31;149966;9;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D025;Distribuidora D025;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D025-6808105021;VENDEDOR D025-6808105021;1681226;79;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D048;Distribuidora D048;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D048-MP102;VENDEDOR D048-MP102;1121459;56;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D030;Distribuidora D030;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D030-32834104;VENDEDOR D030-32834104;1110112;7;0
2025;3;CENTRO;Ejecutivo CENTRO;D060;Distribuidora D060;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D060-36291007;VENDEDOR D060-36291007;351986;5;0
2025;3;LLANOS;Ejecutivo LLANOS;D066;Distribuidora D066;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D066-1106;VENDEDOR D066-1106;1971822;11;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D003-karcas;VENDEDOR D003-karcas;185730;13;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D026;Distribuidora D026;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D026-6800105028;VENDEDOR D026-6800105028;316714;18;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D050;Distribuidora D050;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D050-36;VENDEDOR D050-36;2764336;84;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D025;Distribuidora D025;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D025-6808101003;VENDEDOR D025-6808101003;844639;13;0
2025;3;CENTRO;Ejecutivo CENTRO;D060;Distribuidora D060;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D060-1077854669;VENDEDOR D060-1077854669;866329;28;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D062;Distribuidora D062;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D062-190;VENDEDOR D062-190;397835;6;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-martiv;VENDEDOR D003-martiv;890280;39;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D038;Distribuidora D038;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D038-E76;VENDEDOR D038-E76;569974;23;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D011;Distribuidora D011;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D011-002;VENDEDOR D011-002;55649212;15;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D001;Distribuidora D001;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D001-09;VENDEDOR D001-09;1181878;39;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D056;Distribuidora D056;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D056-1050;VENDEDOR D056-1050;1599148;53;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D002;Distribuidora D002;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D002-F13;VENDEDOR D002-F13;15544349;201;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D026;Distribuidora D026;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D026-6800105025;VENDEDOR D026-6800105025;771831;44;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-adrlop;VENDEDOR D003-adrlop;1083439;47;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D002;Distribuidora D002;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D002-F23;VENDEDOR D002-F23;11466609;234;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D061-4003;VENDEDOR D061-4003;678543;25;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D050;Distribuidora D050;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D050-25;VENDEDOR D050-25;2500491;72;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D049;Distribuidora D049;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D049-8;VENDEDOR D049-8;840351;42;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D049;Distribuidora D049;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D049-4;VENDEDOR D049-4;6603796;21;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D047;Distribuidora D047;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D047-148;VENDEDOR D047-148;24278696;43;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D061-4101;VENDEDOR D061-4101;1278546;56;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D005;Distribuidora D005;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D005-11;VENDEDOR D005-11;6029941;121;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D003-judimo;VENDEDOR D003-judimo;56844;3;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D044;Distribuidora D044;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D044-3619;VENDEDOR D044-3619;3180727;11;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D006;Distribuidora D006;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D006-151;VENDEDOR D006-151;2905630;77;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D058;Distribuidora D058;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D058-21;VENDEDOR D058-21;2422164;91;0
2025;3;CENTRO;Ejecutivo CENTRO;D057;Distribuidora D057;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D057-29;VENDEDOR D057-29;4272176;78;0
2025;3;LLANOS;Ejecutivo LLANOS;D054;Distribuidora D054;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D054-1502;VENDEDOR D054-1502;811703;35;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-2206;VENDEDOR D063-2206;1208188;40;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D055;Distribuidora D055;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D055-1263;VENDEDOR D055-1263;721339;34;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D009;Distribuidora D009;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D009-117;VENDEDOR D009-117;12047323;77;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D030;Distribuidora D030;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D030-1042999029;VENDEDOR D030-1042999029;967957;24;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D062;Distribuidora D062;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D062-250;VENDEDOR D062-250;2482287;33;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D055;Distribuidora D055;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D055-1270;VENDEDOR D055-1270;3350875;77;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D061-4008;VENDEDOR D061-4008;696209;31;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D040;Distribuidora D040;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D040-M1003;VENDEDOR D040-M1003;1646403;42;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D009;Distribuidora D009;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D009-225;VENDEDOR D009-225;6638388;49;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D067;Distribuidora D067;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D067-1782;VENDEDOR D067-1782;1471933;50;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D062;Distribuidora D062;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D062-265;VENDEDOR D062-265;12785411;26;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D026;Distribuidora D026;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D026-6800105031;VENDEDOR D026-6800105031;1160908;62;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D037;Distribuidora D037;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D037-0045;VENDEDOR D037-0045;7809412;11;0
2025;3;LLANOS;Ejecutivo LLANOS;D065;Distribuidora D065;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D065-3303;VENDEDOR D065-3303;309656;9;0
2025;3;CENTRO;Ejecutivo CENTRO;D060;Distribuidora D060;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D060-55173939;VENDEDOR D060-55173939;92090;2;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D026;Distribuidora D026;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D026-6800101005;VENDEDOR D026-6800101005;1644714;8;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-840;VENDEDOR D063-840;658852;31;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D041;Distribuidora D041;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D041-4098;VENDEDOR D041-4098;1604678;47;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D030;Distribuidora D030;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D030-22446221;VENDEDOR D030-22446221;2094349;5;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D004;Distribuidora D004;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D004-0089;VENDEDOR D004-0089;14618510;111;0
2025;3;CENTRO;Ejecutivo CENTRO;D059;Distribuidora D059;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D059-38140915;VENDEDOR D059-38140915;3655778;27;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D007;Distribuidora D007;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D007-0002;VENDEDOR D007-0002;384176;1;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D008;Distribuidora D008;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D008-EC106;VENDEDOR D008-EC106;36798;3;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D026;Distribuidora D026;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D026-6800105033;VENDEDOR D026-6800105033;1169937;54;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D052;Distribuidora D052;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D052-38555061;VENDEDOR D052-38555061;5178915;22;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D005;Distribuidora D005;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D005-99;VENDEDOR D005-99;88618;2;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D050;Distribuidora D050;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D050-65;VENDEDOR D050-65;1388777;36;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D038;Distribuidora D038;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D038-1023;VENDEDOR D038-1023;1614462;56;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D061-4301;VENDEDOR D061-4301;368966;16;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-lincas;VENDEDOR D003-lincas;1119508;39;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D046;Distribuidora D046;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D046-RV15;VENDEDOR D046-RV15;3805545;9;0
2025;3;LLANOS;Ejecutivo LLANOS;D065;Distribuidora D065;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D065-3307;VENDEDOR D065-3307;751079;23;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D008;Distribuidora D008;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D008-EC202;VENDEDOR D008-EC202;2931870;69;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D006;Distribuidora D006;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D006-205;VENDEDOR D006-205;2054511;91;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-edwlay;VENDEDOR D003-edwlay;985225;38;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D024;Distribuidora D024;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D024-2000105024;VENDEDOR D024-2000105024;5437857;89;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D050;Distribuidora D050;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D050-48;VENDEDOR D050-48;1649559;55;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-hairam;VENDEDOR D003-hairam;341134;17;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D004;Distribuidora D004;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D004-0061;VENDEDOR D004-0061;9674662;133;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D006;Distribuidora D006;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D006-152;VENDEDOR D006-152;3137667;91;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D025;Distribuidora D025;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D025-6808105001;VENDEDOR D025-6808105001;1588737;56;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D055;Distribuidora D055;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D055-1262;VENDEDOR D055-1262;773377;40;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D007;Distribuidora D007;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D007-0031;VENDEDOR D007-0031;1589427;64;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-glorme;VENDEDOR D003-glorme;929881;54;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D007;Distribuidora D007;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D007-0043;VENDEDOR D007-0043;414345;28;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D005;Distribuidora D005;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D005-174;VENDEDOR D005-174;4113438;110;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D005;Distribuidora D005;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D005-167;VENDEDOR D005-167;10745489;162;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D023;Distribuidora D023;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D023-4400101005;VENDEDOR D023-4400101005;2163872;7;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D001;Distribuidora D001;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D001-87;VENDEDOR D001-87;2159439;95;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D005;Distribuidora D005;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D005-14;VENDEDOR D005-14;5505386;102;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-2210;VENDEDOR D063-2210;953463;38;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D046;Distribuidora D046;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D046-RT31;VENDEDOR D046-RT31;6732;1;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-850;VENDEDOR D063-850;705027;17;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-2216;VENDEDOR D063-2216;705676;33;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-ingric;VENDEDOR D003-ingric;1255830;44;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D001;Distribuidora D001;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D001-33;VENDEDOR D001-33;2189211;67;0
2025;3;LLANOS;Ejecutivo LLANOS;D054;Distribuidora D054;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D054-1803;VENDEDOR D054-1803;1827173;81;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D047;Distribuidora D047;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D047-124;VENDEDOR D047-124;3581693;22;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D049;Distribuidora D049;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D049-13;VENDEDOR D049-13;2979956;80;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D056;Distribuidora D056;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D056-1051;VENDEDOR D056-1051;1698055;50;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D004;Distribuidora D004;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D004-0068;VENDEDOR D004-0068;8555398;131;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-2202;VENDEDOR D063-2202;978956;42;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D038;Distribuidora D038;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D038-1009;VENDEDOR D038-1009;1881976;66;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D023;Distribuidora D023;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D023-4400105007;VENDEDOR D023-4400105007;4543370;84;0
2025;3;CENTRO;Ejecutivo CENTRO;D057;Distribuidora D057;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D057-48;VENDEDOR D057-48;2102551;128;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D025;Distribuidora D025;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D025-6808105017;VENDEDOR D025-6808105017;1560900;75;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D005;Distribuidora D005;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D005-172;VENDEDOR D005-172;1928677;70;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D030;Distribuidora D030;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D030-22736983;VENDEDOR D030-22736983;4382433;92;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D055;Distribuidora D055;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D055-1269;VENDEDOR D055-1269;2473431;65;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D048;Distribuidora D048;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D048-MP105;VENDEDOR D048-MP105;675574;29;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D055;Distribuidora D055;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D055-1259;VENDEDOR D055-1259;931938;51;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D022;Distribuidora D022;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D022-4700105033;VENDEDOR D022-4700105033;4096163;104;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D007;Distribuidora D007;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D007-0044;VENDEDOR D007-0044;569631;15;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D007;Distribuidora D007;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D007-0054;VENDEDOR D007-0054;1800992;65;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-1711;VENDEDOR D063-1711;259064;14;0
2025;3;LLANOS;Ejecutivo LLANOS;D054;Distribuidora D054;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D054-1808;VENDEDOR D054-1808;1725581;73;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D044;Distribuidora D044;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D044-6726;VENDEDOR D044-6726;983158;11;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D050;Distribuidora D050;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D050-21;VENDEDOR D050-21;1906556;59;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D056;Distribuidora D056;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D056-34;VENDEDOR D056-34;9639775;18;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D004;Distribuidora D004;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D004-0075;VENDEDOR D004-0075;8066812;107;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D056;Distribuidora D056;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D056-1058;VENDEDOR D056-1058;1026893;59;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D004;Distribuidora D004;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D004-0088;VENDEDOR D004-0088;7660591;66;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D061-1011;VENDEDOR D061-1011;91704;4;0
2025;3;CENTRO;Ejecutivo CENTRO;D060;Distribuidora D060;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D060-18186557;VENDEDOR D060-18186557;447912;9;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D067;Distribuidora D067;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D067-1597;VENDEDOR D067-1597;2986763;90;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-2204;VENDEDOR D063-2204;672189;28;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D001;Distribuidora D001;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D001-39;VENDEDOR D001-39;1118734;48;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D063-155;VENDEDOR D063-155;4654171;129;0
2025;3;CENTRO;Ejecutivo CENTRO;D060;Distribuidora D060;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D060-83042387;VENDEDOR D060-83042387;270914;8;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D038;Distribuidora D038;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D038-BONOS;VENDEDOR D038-BONOS;17439;2;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D044;Distribuidora D044;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D044-3519;VENDEDOR D044-3519;366465;9;0
